source_id;country;site;species;variable;value;pubmed_id;reference
2408;Vietnam;Khoi;Anopheles jeyporiensis;proportion_indoor_biting;0.145;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Khoi;Anopheles sinensis;proportion_indoor_biting;0.145;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Khoi;Anopheles tessellatus;proportion_indoor_biting;0.145;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles nivipes;proportion_indoor_biting;0.153;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles maculatus;proportion_indoor_biting;0.16;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Khoi;Anopheles aconitus;proportion_indoor_biting;0.167;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles pampanai;proportion_indoor_biting;0.167;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles aconitus;proportion_indoor_biting;0.174;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles splendidus;proportion_indoor_biting;0.2;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Khoi;Anopheles vagus;proportion_indoor_biting;0.2;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles umbrosus;proportion_indoor_biting;0.206;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Lang Nhot;Anopheles peditaeniatus;proportion_indoor_biting;0.237;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles dirus;proportion_indoor_biting;0.242;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles barbirostris;proportion_indoor_biting;0.248;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles aconitus;proportion_indoor_biting;0.254;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles peditaeniatus;proportion_indoor_biting;0.254;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Khoi;Anopheles minimus C;proportion_indoor_biting;0.259;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles vagus;proportion_indoor_biting;0.259;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles hyrcanus;proportion_indoor_biting;0.265;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles hyrcanus;proportion_indoor_biting;0.27;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles kochi;proportion_indoor_biting;0.27;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Lang Nhot;Anopheles crawfordi;proportion_indoor_biting;0.296;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles kochi;proportion_indoor_biting;0.296;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles subpictus;proportion_indoor_biting;0.31;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles philippinensis;proportion_indoor_biting;0.329;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles philippinensis;proportion_indoor_biting;0.363;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles karwari;proportion_indoor_biting;0.371;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles tessellatus;proportion_indoor_biting;0.375;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Cha Ong Chan;Anopheles minimus;proportion_indoor_biting;0.383;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles sinensis;proportion_indoor_biting;0.39;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles sinensis;proportion_indoor_biting;0.415;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles nimpe;proportion_indoor_biting;0.429;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles aconitus;proportion_indoor_biting;0.448;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Lang Nhot;Anopheles sinensis;proportion_indoor_biting;0.457;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles sinensis;proportion_indoor_biting;0.468;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Na Ang;Anopheles dirus;proportion_indoor_biting;0.5;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles tessellatus;proportion_indoor_biting;0.5;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Village 3;Anopheles vagus;proportion_indoor_biting;0.5;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles tessellatus;proportion_indoor_biting;0.505;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles barbirostris;proportion_indoor_biting;0.512;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Van Duc A;Anopheles sundaicus;proportion_indoor_biting;0.559;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Lang Nhot;Anopheles dirus;proportion_indoor_biting;0.565;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
2408;Vietnam;Lang Nhot;Anopheles tessellatus;proportion_indoor_biting;0.617;15730510;Trung, H.D., Bortel, W.V., Sochantha, T., Keokenchanh, K., Briët, O.J. and Coosemans, M. (2005).  Behavioural heterogeneity of Anopheles species in ecologically different localities in Southeast Asia: a challenge for vector control. Tropical Medicine & International Health, 10(3):251-62
6683;Bangladesh;;Anopheles annularis;proportion_indoor_biting;0.571;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles barbirostris;proportion_indoor_biting;0.5;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles jamesii;proportion_indoor_biting;1;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles karwari;proportion_indoor_biting;0.719;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles kochi;proportion_indoor_biting;1;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles maculatus;proportion_indoor_biting;0.909;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles minimus;proportion_indoor_biting;0.618;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles pallidus;proportion_indoor_biting;0.667;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles peditaeniatus;proportion_indoor_biting;0.863;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles philippinensis;proportion_indoor_biting;0.551;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles subpictus;proportion_indoor_biting;1;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles umbrosus;proportion_indoor_biting;0.229;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles vagus;proportion_indoor_biting;0.909;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles baimai;proportion_indoor_biting;0.6;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6683;Bangladesh;;Anopheles nigerrimus;proportion_indoor_biting;0.966;22336191;Bashar, K., Tuno, N., Ahmed, T.U. and Howlader, A.J. (2012).  Blood-feeding patterns of Anopheles mosquitoes in a malaria-endemic area of Bangladesh. Parasites & Vectors, 5(1):39
6734;Solomon Islands;;Anopheles farauti;proportion_indoor_biting;0.48;21961990;Bugoro, H., Ira'ofa, C., Mackenzie, D.O., Apairamo, A., Hevalao, W., Corcoran, S., Bobogare, A., Beebe, N.W., Russell, T.L., Chen, C.C. and Cooper, R.D. (2011).  Changes in vector species composition and current vector biology and behaviour will favour malaria elimination in Santa Isabel Province, Solomon Islands. Malaria Journal, 10(1):287
6734;Solomon Islands;;Anopheles farauti;proportion_indoor_biting;0.546;21961990;Bugoro, H., Ira'ofa, C., Mackenzie, D.O., Apairamo, A., Hevalao, W., Corcoran, S., Bobogare, A., Beebe, N.W., Russell, T.L., Chen, C.C. and Cooper, R.D. (2011).  Changes in vector species composition and current vector biology and behaviour will favour malaria elimination in Santa Isabel Province, Solomon Islands. Malaria Journal, 10(1):287
6737;Solomon Islands;Guadalcanal;Anopheles farauti;proportion_indoor_biting;0.36;24528850;Bugoro, H., Hii, J.L., Butafa, C., Iro'ofa, C., Apairamo, A., Cooper, R.D., Chen, C.C. and Russell, T.L. (2014).  The bionomics of the malaria vector Anopheles farauti in Northern Guadalcanal, Solomon Islands: issues for successful vector control. Malaria Journal, 13(1):56
9007;India;3;Anopheles fluviatilis;proportion_indoor_resting;0.558;8549839;Gunasekaran K, Jambulingam P, Das PK. Distribution of indoor-resting Anopheles fluviatilis in human dwellings and its implication on indoor residual spray. Indian J Malariol. 1995
9009;Thailand;;Anopheles minimus;proportion_indoor_resting;0.068;NA;Ismail IAH, Notananda V, Schapens J. Studies of Malaria and Responses of Anopheles balabacensis and Anopheles minimus to DDT residual spraying in Thailand. Geneva
9009;Thailand;;Anopheles balabacensis;proportion_indoor_resting;0.037;NA;Ismail IAH, Notananda V, Schapens J. Studies of Malaria and Responses of Anopheles balabacensis and Anopheles minimus to DDT residual spraying in Thailand. Geneva
9015;Vietnam;;Anopheles sundaicus;proportion_indoor_resting;0.573;19874581;Van Bortel W, Chinh VD, Berkvens D, Speybroeck N, Trung HD, Coosemans M. Impact of insecticide-treated nets on wild pyrethroid resistant Anopheles epiroticus population from southern Vietnam tested in experimental huts. Malar J. 2009
9016;Malaya;;Anopheles maculatus;proportion_indoor_resting;0.03;14878396;Wharton RH. The habits of adult mosquitoes in Malaya. I. Observations on anophelines in window-trap huts and at cattle-sheds. Ann Trop Med Parasitol. 1951
9017;Haiti;Cap Hatien;Anopheles albimanus;proportion_indoor_resting;0.334;3507484;"Hobbs JH, Sexton JD, St JY, Jacques JR. The biting and resting behavior of Anopheles albimanus in northern Haiti. J Am Mosq Control Assoc. 1986;2(2):150-3."
9020;Jamaica;around Kingston;Anopheles albimanus;proportion_indoor_resting;0.1;12986695;"Muirhead-Thomson RC, Mercier EC. Factors in malaria transmission by Anopheles albimanus in Jamaica. Part I. Ann Trop Med Parasitol. 1952;46(2):103-16"
9022;Mexico;Coastal plains;Anopheles albimanus;proportion_indoor_resting;0.34;1625288;"Rodriguez MH, Bown DN, Arredondo-Jimenez JI, Villarreal C, Loyola EG, Frederickson CE. Gonotrophic cycle and survivorship of Anopheles albimanus (Diptera: Culicidae) in southern Mexico. J Med Entomol. 1992;29(3):395-9."
9001;PNG;Madang;Anopheles farauti;sac_rate;0.53;NA;Charlwood JD, Birley MH, Dagoro H, Paru R, Holmes PR. Assessing Survival Rates of Anopheles-Farauti (Diptera, Culicidae) from Papua-New-Guinea. Journal of Animal Ecology. 1985
9013;Cambodia;Mondolkiri;Anopheles aconitus;sac_rate;0.83;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles aconitus;sac_rate;0.48;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles aconitus;sac_rate;0.32;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Mondolkiri;Anopheles barbirostris;sac_rate;0.2;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Koh Kong;Anopheles barbirostris;sac_rate;0;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles barbirostris;sac_rate;0.14;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles barbirostris;sac_rate;0.29;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Mondolkiri;Anopheles dirus;sac_rate;0.34;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles dirus;sac_rate;0.5;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles dirus;sac_rate;1;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Koh Kong;Anopheles sundaicus;sac_rate;0.33;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles jamesii;sac_rate;0.42;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Mondolkiri;Anopheles kochi;sac_rate;0.6;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles kochi;sac_rate;0.74;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Mondolkiri;Anopheles maculatus;sac_rate;0.33;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles maculatus;sac_rate;0.52;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles maculatus;sac_rate;0.49;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles minimus;sac_rate;0.6;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pursat;Anopheles minimus;sac_rate;0.48;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Mondolkiri;Anopheles philippinensis;sac_rate;0.68;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
9013;Cambodia;Pailin;Anopheles philippinensis;sac_rate;0.5;27405767;Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016
